age,gender,occupation,daily_screen_time_hours,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day
43,Male,Researcher,3.39,4.11,8.3,4.3,1,32,52
34,Female,Doctor,8.65,4.78,4.58,8.51,1,55,288
45,Female,Researcher,1.96,8.41,9.36,1.0,2,83,262
36,Female,Manager,7.44,7.08,5.03,10.0,4,98,118
44,Female,Manager,1.57,7.12,7.87,3.54,2,52,202
36,Female,Freelancer,1.3,6.38,9.0,1.54,3,34,233
50,Male,Freelancer,9.02,4.75,4.56,10.0,1,88,139
24,Male,Doctor,7.94,5.84,4.8,9.67,2,25,133
46,Male,Doctor,6.39,7.59,4.51,10.0,1,118,112
22,Male,Doctor,2.55,6.43,6.77,4.81,3,109,295
47,Male,Student,3.51,7.65,8.35,3.37,3,37,75
25,Female,Freelancer,1.44,4.04,9.46,1.56,2,26,83
59,Male,Manager,6.81,7.28,7.25,7.49,3,81,67
29,Female,Researcher,7.17,6.96,5.4,9.1,1,61,47
59,Female,Teacher,3.94,8.87,8.17,4.65,4,25,46
30,Other,Designer,4.05,8.54,7.6,6.16,0,119,229
43,Female,Designer,6.66,7.0,5.99,8.53,0,61,161
35,Other,Researcher,9.51,6.88,6.21,10.0,0,77,23
59,Male,Software Engineer,4.55,4.46,7.07,6.09,0,6,152
37,Male,Teacher,5.44,8.71,6.61,8.32,2,50,223
33,Female,Manager,7.28,7.53,4.42,10.0,4,16,250
54,Male,Researcher,4.08,6.51,5.74,7.09,3,9,151
20,Female,Researcher,8.82,8.29,4.36,10.0,3,9,162
44,Male,Student,8.62,7.65,4.5,10.0,2,74,75
32,Female,Student,7.07,6.82,3.34,10.0,4,79,115
51,Female,Teacher,5.83,6.7,5.24,8.5,4,112,71
39,Male,Doctor,9.85,8.63,4.61,10.0,1,69,286
57,Other,Doctor,7.32,8.0,3.78,9.64,3,35,166
40,Male,Teacher,6.79,6.02,5.13,10.0,4,101,287
21,Male,Manager,8.89,7.14,4.97,10.0,4,91,69
58,Female,Designer,5.99,4.98,7.72,6.67,3,36,96
40,Female,Doctor,3.19,8.67,8.8,3.13,1,106,286
26,Female,Researcher,2.24,7.48,7.3,4.34,3,24,204
41,Female,Software Engineer,5.24,8.8,5.5,8.1,4,97,237
38,Male,Manager,5.64,5.46,7.32,5.05,3,107,260
58,Male,Manager,8.45,5.58,3.31,10.0,4,24,88
33,Male,Student,2.26,8.16,9.9,1.97,4,0,72
42,Male,Freelancer,7.13,5.31,5.7,7.19,0,54,127
43,Other,Doctor,3.74,5.79,8.47,4.45,2,111,66
26,Female,Designer,9.45,8.42,1.43,10.0,0,53,198
32,Male,Manager,5.23,6.59,6.87,5.17,2,50,248
56,Female,Doctor,6.6,5.5,4.78,10.0,0,46,162
50,Female,Doctor,6.85,6.05,4.25,9.9,3,34,299
18,Male,Student,1.82,7.56,6.58,5.43,4,36,157
22,Male,Software Engineer,8.67,4.79,3.1,10.0,2,109,253
26,Female,Manager,2.48,8.81,7.45,5.94,0,10,193
23,Female,Freelancer,4.58,6.46,6.44,6.43,1,97,222
45,Male,Software Engineer,7.05,7.82,4.5,10.0,2,93,189
43,Female,Designer,1.5,7.51,9.12,1.0,1,0,37
45,Male,Freelancer,6.22,7.4,6.43,6.75,4,54,291
57,Male,Teacher,4.69,6.1,6.39,7.33,4,57,240
32,Male,Teacher,1.57,4.21,5.23,6.88,4,92,272
23,Female,Freelancer,7.54,7.71,6.6,6.66,4,56,217
44,Female,Teacher,5.51,8.77,9.33,4.03,1,28,53
55,Female,Designer,3.73,6.53,6.75,7.16,0,8,81
21,Male,Researcher,1.76,8.77,6.46,4.45,1,114,152
28,Male,Manager,5.93,6.67,5.24,8.11,2,82,143
38,Male,Doctor,3.75,4.84,6.19,4.74,4,21,176
47,Male,Researcher,9.52,5.2,4.1,10.0,1,15,77
35,Female,Software Engineer,6.32,8.32,5.61,9.62,1,85,174
52,Male,Software Engineer,3.57,7.11,6.35,6.62,1,51,140
20,Male,Doctor,5.76,6.07,7.21,6.99,4,99,56
29,Male,Manager,5.86,8.0,5.43,9.94,4,106,109
44,Male,Freelancer,7.54,7.21,5.15,10.0,2,44,103
47,Female,Software Engineer,9.12,8.36,5.52,10.0,3,65,101
38,Female,Manager,9.66,8.85,5.96,10.0,2,19,65
55,Female,Freelancer,7.46,7.26,5.04,8.91,0,68,146
38,Female,Freelancer,5.91,8.85,5.04,8.32,4,91,265
55,Male,Freelancer,3.02,6.35,6.92,3.2,1,19,158
57,Female,Software Engineer,4.63,8.2,4.82,9.31,3,90,131
32,Male,Teacher,5.4,8.53,8.66,6.8,4,15,295
35,Female,Teacher,2.16,4.23,6.99,6.39,1,102,298
46,Female,Student,3.31,8.33,5.67,6.34,0,37,219
55,Female,Student,9.86,6.04,3.94,10.0,4,84,204
38,Male,Software Engineer,7.81,5.99,5.61,9.8,3,35,189
34,Other,Teacher,5.34,7.91,7.72,6.64,4,94,171
58,Female,Manager,3.03,5.23,8.16,2.13,3,98,183
35,Female,Student,6.16,4.16,6.79,5.84,3,40,217
54,Male,Student,3.09,5.36,7.07,3.44,3,91,237
55,Male,Teacher,2.74,7.24,9.84,1.53,2,104,165
29,Male,Manager,1.84,8.77,6.2,4.48,0,105,121
28,Male,Student,4.11,5.98,6.12,7.6,4,74,221
37,Female,Doctor,5.88,7.99,5.57,7.36,4,32,125
26,Female,Freelancer,2.43,5.0,9.17,1.09,3,44,288
18,Male,Manager,2.8,8.26,6.6,4.87,1,60,195
20,Female,Doctor,4.52,7.83,4.79,8.32,3,114,258
38,Male,Teacher,5.41,6.24,4.31,8.6,4,6,258
40,Male,Teacher,7.86,8.47,4.36,10.0,4,57,263
26,Female,Student,6.1,4.19,3.43,9.3,4,3,298
36,Female,Software Engineer,6.56,7.93,4.64,7.73,3,56,42
36,Female,Designer,7.27,4.18,5.86,9.54,3,63,97
40,Male,Researcher,5.06,8.32,5.57,7.44,2,12,72
44,Male,Doctor,4.09,4.88,6.81,4.4,4,96,122
44,Male,Doctor,8.2,4.19,3.84,10.0,4,52,34
56,Male,Researcher,8.45,5.54,5.28,9.13,4,20,166
53,Male,Researcher,2.39,4.89,9.34,2.38,3,103,118
29,Female,Manager,9.58,7.26,4.64,10.0,4,72,205
44,Male,Manager,9.37,6.36,4.23,10.0,3,53,190
51,Male,Teacher,8.84,4.65,3.31,10.0,0,50,175
50,Female,Freelancer,4.8,8.58,5.89,5.82,2,114,229
45,Female,Software Engineer,8.58,5.84,4.62,10.0,0,54,75
48,Other,Teacher,6.65,5.41,5.49,8.87,1,38,210
49,Female,Student,2.85,7.49,7.01,5.67,0,24,143
37,Male,Software Engineer,7.97,5.97,5.28,10.0,2,59,238
57,Male,Student,4.65,4.73,7.13,6.83,1,33,214
52,Female,Doctor,3.63,6.91,6.93,7.31,4,45,63
48,Female,Researcher,8.9,4.15,3.74,10.0,4,74,34
48,Female,Teacher,8.76,7.14,5.64,10.0,4,22,186
55,Male,Manager,8.78,8.34,6.54,8.51,2,28,96
39,Male,Researcher,8.74,5.31,4.43,10.0,1,99,173
58,Female,Teacher,5.99,8.26,6.95,6.31,1,24,42
26,Male,Designer,6.55,5.23,6.69,8.67,1,115,188
26,Female,Software Engineer,9.54,5.01,4.2,10.0,4,24,239
32,Other,Freelancer,2.16,7.58,9.48,1.0,3,111,259
30,Female,Doctor,8.26,4.33,3.57,10.0,0,12,223
39,Male,Designer,5.74,4.2,6.07,4.63,3,69,286
33,Male,Designer,9.81,6.28,3.21,10.0,3,6,284
49,Male,Teacher,6.75,4.17,6.02,7.63,2,19,146
19,Female,Software Engineer,2.46,6.48,9.11,1.0,0,5,259
43,Female,Teacher,8.34,7.25,5.72,9.74,3,6,165
31,Male,Researcher,7.05,5.14,5.83,8.92,3,66,107
55,Male,Software Engineer,2.34,8.49,6.97,3.78,4,96,179
51,Male,Researcher,1.08,5.0,8.91,1.09,3,80,165
25,Other,Designer,5.89,5.19,7.18,7.91,3,98,41
53,Female,Student,3.17,8.57,5.82,6.38,2,102,52
38,Male,Doctor,8.81,7.44,4.39,9.55,4,60,64
45,Female,Researcher,3.26,6.64,8.21,3.74,4,41,58
23,Female,Designer,6.97,5.65,3.51,10.0,3,4,284
37,Female,Teacher,4.11,7.85,5.76,5.19,0,50,80
48,Female,Freelancer,4.15,6.94,5.99,6.17,1,34,20
50,Female,Freelancer,2.64,5.71,6.42,3.22,0,56,72
24,Male,Doctor,5.52,8.13,5.76,6.18,0,116,221
25,Female,Researcher,6.21,7.97,6.15,5.89,0,57,193
26,Female,Designer,6.23,8.7,6.05,7.0,3,58,93
19,Male,Software Engineer,8.71,8.97,4.58,10.0,4,71,63
34,Male,Freelancer,6.87,4.06,4.43,10.0,2,48,258
54,Male,Teacher,7.66,5.6,3.38,10.0,4,101,192
59,Male,Freelancer,3.91,4.96,7.01,5.2,3,37,227
34,Male,Designer,4.79,5.07,6.33,6.59,4,20,279
55,Female,Software Engineer,1.16,8.32,9.62,2.05,3,35,140
52,Male,Software Engineer,1.71,8.87,8.92,2.59,0,98,63
56,Male,Software Engineer,4.47,8.7,6.82,7.16,1,19,38
47,Female,Freelancer,2.89,7.48,7.66,3.15,4,77,84
23,Female,Doctor,8.32,6.77,4.46,10.0,1,44,38
21,Male,Teacher,7.09,7.19,5.14,10.0,1,101,194
54,Male,Software Engineer,9.73,8.28,4.6,10.0,1,115,173
52,Female,Designer,8.98,4.04,4.19,10.0,3,45,99
26,Female,Software Engineer,9.8,6.14,5.42,10.0,2,13,47
23,Male,Teacher,4.29,6.53,7.57,6.54,4,18,129
30,Female,Researcher,5.36,8.62,5.89,7.28,0,69,261
39,Female,Manager,4.35,4.86,4.8,6.33,1,50,197
45,Female,Researcher,9.68,7.72,4.28,10.0,3,109,36
47,Male,Manager,4.62,8.62,7.53,4.54,2,93,218
53,Male,Researcher,2.05,7.82,9.23,1.0,2,2,44
19,Male,Doctor,3.25,4.05,7.29,5.66,1,2,47
53,Male,Software Engineer,4.82,7.3,5.73,6.61,3,50,186
25,Male,Designer,6.43,5.05,7.46,7.1,4,53,248
59,Male,Teacher,6.56,7.03,5.03,10.0,2,33,78
26,Female,Freelancer,7.83,6.86,4.92,8.16,2,57,257
18,Male,Software Engineer,6.83,8.79,4.41,10.0,1,106,232
30,Male,Researcher,5.42,4.95,5.68,8.31,3,2,213
32,Female,Freelancer,1.27,4.25,6.37,3.93,3,92,277
49,Male,Doctor,7.26,7.06,4.31,10.0,3,20,47
51,Female,Student,1.77,5.72,8.71,2.29,3,84,165
48,Female,Manager,5.22,7.75,4.75,7.15,1,2,28
31,Female,Designer,9.07,8.97,5.13,10.0,1,36,58
31,Female,Researcher,6.37,6.01,6.31,8.15,2,16,266
46,Male,Researcher,2.79,4.76,8.0,3.29,2,21,200
36,Female,Manager,8.27,6.77,5.34,9.23,4,9,248
44,Male,Researcher,3.7,5.73,6.89,4.14,0,43,140
26,Female,Software Engineer,6.2,7.97,7.8,6.62,2,50,242
54,Male,Software Engineer,6.72,6.67,4.09,10.0,1,7,219
54,Female,Student,7.58,8.54,3.88,10.0,4,41,194
45,Female,Teacher,1.58,8.19,10.0,2.77,2,113,103
41,Female,Freelancer,8.69,8.57,4.38,10.0,4,75,140
45,Female,Researcher,2.02,5.5,7.42,3.75,1,75,66
53,Male,Freelancer,1.85,8.51,8.64,1.67,3,13,223
35,Male,Researcher,5.11,8.33,7.76,7.18,4,16,73
42,Female,Freelancer,4.35,7.14,8.3,6.54,3,16,67
52,Male,Student,1.49,8.55,6.24,2.79,0,93,75
21,Male,Freelancer,2.49,4.27,7.47,3.54,2,43,283
31,Female,Researcher,4.95,7.93,6.26,9.64,1,12,212
56,Female,Researcher,8.46,4.73,5.03,8.28,4,5,91
43,Male,Teacher,2.09,5.7,7.15,3.37,3,82,191
25,Female,Software Engineer,1.94,7.65,6.21,5.59,1,25,291
41,Male,Student,8.24,5.05,2.49,10.0,4,76,120
33,Male,Manager,5.43,5.16,4.76,10.0,3,116,173
37,Male,Freelancer,4.24,5.06,7.79,5.39,0,29,197
32,Female,Manager,5.15,6.28,5.8,7.53,3,101,111
24,Female,Freelancer,4.7,4.4,7.1,6.89,0,49,64
34,Male,Researcher,8.04,8.43,5.43,10.0,3,22,167
39,Female,Software Engineer,1.08,7.65,8.49,1.87,3,68,154
39,Male,Student,4.9,6.57,5.56,8.54,2,111,267
29,Male,Software Engineer,2.43,4.42,8.83,2.48,1,10,210
35,Female,Researcher,3.77,4.62,6.94,4.15,0,86,292
32,Male,Researcher,2.01,4.49,6.41,6.17,1,16,202
54,Male,Researcher,4.84,4.07,7.1,8.23,2,104,238
33,Female,Manager,6.79,7.34,4.33,9.47,3,19,138
22,Female,Researcher,6.95,6.55,5.9,7.86,0,29,33
19,Female,Researcher,8.17,5.91,5.14,6.9,2,76,35
45,Male,Manager,8.34,5.74,6.34,9.76,2,82,96
58,Male,Software Engineer,6.38,6.31,5.26,10.0,0,30,236
44,Female,Freelancer,4.18,6.37,5.89,6.36,3,70,54
48,Male,Software Engineer,1.46,4.7,9.92,1.99,0,108,34
58,Female,Doctor,1.32,6.66,7.38,2.35,4,67,39
53,Female,Student,2.02,4.24,8.67,1.83,2,71,203
18,Female,Researcher,9.85,8.69,4.69,9.5,4,11,197
46,Male,Doctor,8.07,7.57,5.13,10.0,1,15,235
18,Female,Researcher,4.64,4.05,7.36,5.8,2,59,242
25,Female,Software Engineer,5.2,5.44,5.11,8.19,3,8,47
33,Female,Designer,7.64,8.91,5.17,10.0,2,49,31
45,Female,Researcher,5.63,4.24,5.62,9.63,4,8,159
39,Male,Manager,4.24,4.73,7.74,4.76,3,85,219
35,Male,Teacher,4.15,6.39,6.57,8.09,2,91,218
39,Female,Student,2.89,5.77,6.85,4.8,0,51,96
58,Male,Student,8.97,8.93,4.54,10.0,1,76,207
29,Male,Manager,4.73,6.7,6.54,6.44,4,45,213
36,Male,Teacher,7.77,8.71,6.98,10.0,2,64,144
42,Male,Doctor,6.16,5.88,4.75,8.65,4,34,91
22,Female,Teacher,7.79,5.36,7.26,8.65,1,105,146
51,Other,Designer,3.89,5.44,7.88,4.75,4,23,238
56,Male,Software Engineer,7.77,7.18,6.66,8.94,0,90,234
27,Female,Teacher,8.11,7.02,6.15,8.41,1,26,122
24,Female,Researcher,1.94,6.77,9.04,1.0,0,36,117
54,Female,Freelancer,1.82,4.95,7.73,4.53,3,26,36
32,Male,Teacher,9.87,5.32,5.34,10.0,0,63,34
59,Female,Software Engineer,2.06,5.45,8.86,1.81,4,33,133
41,Female,Manager,7.16,8.33,5.63,7.29,4,71,103
43,Male,Student,7.73,8.09,4.84,9.75,1,97,253
43,Female,Manager,1.57,5.03,7.95,2.63,3,20,55
43,Female,Freelancer,7.72,4.73,5.03,10.0,0,63,204
27,Female,Researcher,4.78,4.51,7.47,4.3,4,34,41
34,Female,Designer,3.47,4.34,8.06,4.93,4,16,59
31,Other,Manager,6.99,8.92,6.01,10.0,2,86,86
19,Male,Teacher,8.5,8.06,3.92,10.0,2,71,123
30,Female,Teacher,6.16,4.08,7.56,4.74,1,79,260
44,Male,Student,8.84,4.03,5.11,10.0,1,30,221
26,Male,Designer,1.2,7.45,8.85,4.48,2,43,146
24,Female,Software Engineer,7.65,5.56,4.16,10.0,4,11,185
27,Male,Software Engineer,2.52,4.49,9.42,1.73,3,93,233
26,Male,Doctor,3.57,6.32,6.73,4.88,3,23,289
39,Male,Designer,6.15,4.09,5.28,8.29,1,94,118
40,Male,Designer,3.47,6.12,8.71,3.3,1,114,27
24,Male,Teacher,2.51,5.19,6.76,5.18,2,105,51
26,Female,Doctor,8.97,5.32,4.71,9.9,2,11,29
44,Male,Software Engineer,9.16,5.43,5.99,10.0,3,107,125
41,Female,Researcher,1.33,5.54,6.1,3.35,0,21,105
46,Female,Researcher,5.5,4.1,4.37,10.0,4,80,163
34,Male,Freelancer,2.83,6.85,9.07,4.62,0,67,35
37,Female,Designer,8.77,6.74,4.67,10.0,4,96,118
24,Female,Designer,5.16,7.25,7.61,4.4,3,88,27
57,Male,Student,5.31,4.8,7.47,6.46,0,55,97
24,Other,Software Engineer,6.65,8.97,3.44,10.0,1,14,202
45,Female,Student,1.5,4.68,10.0,1.0,1,104,154
36,Male,Researcher,2.15,8.06,7.6,2.19,3,82,288
37,Female,Doctor,5.49,5.1,6.57,7.2,3,79,28
56,Female,Designer,9.7,6.2,1.49,10.0,0,29,220
57,Female,Doctor,8.59,5.62,5.95,10.0,1,72,152
24,Female,Manager,9.0,5.54,5.58,10.0,1,85,93
23,Male,Student,2.23,6.43,7.66,3.01,0,32,145
42,Other,Software Engineer,9.63,5.2,4.94,10.0,1,98,202
58,Female,Designer,7.57,6.73,4.43,10.0,0,47,39
30,Female,Manager,3.93,5.25,9.13,3.41,0,71,211
56,Male,Manager,8.78,8.86,4.06,10.0,3,107,165
57,Female,Software Engineer,7.73,5.2,6.47,8.66,2,38,197
39,Female,Doctor,7.63,7.82,4.62,10.0,3,119,201
34,Female,Manager,7.61,6.35,5.21,9.41,0,101,133
39,Female,Teacher,8.21,4.19,5.21,10.0,0,40,264
51,Female,Software Engineer,9.54,4.76,3.28,10.0,1,45,165
25,Male,Manager,2.23,8.64,9.93,1.0,1,15,240
35,Female,Software Engineer,10.0,8.1,5.02,10.0,3,56,25
41,Male,Software Engineer,8.85,4.72,4.85,10.0,3,50,211
59,Male,Designer,4.97,4.26,6.66,6.76,2,101,229
19,Male,Doctor,2.42,4.76,7.92,2.95,4,6,242
19,Female,Researcher,5.08,6.92,6.67,8.32,2,78,217
44,Female,Doctor,8.01,7.17,4.51,10.0,0,46,256
31,Male,Designer,6.42,5.89,4.22,7.22,3,36,270
56,Male,Software Engineer,3.52,5.4,9.06,2.54,3,88,29
29,Other,Software Engineer,4.66,5.03,6.37,7.8,2,46,185
49,Female,Researcher,9.59,6.19,3.92,10.0,2,119,36
45,Female,Teacher,8.23,4.11,5.95,7.52,1,72,83
45,Female,Manager,2.12,4.04,5.16,5.86,2,27,296
42,Female,Software Engineer,5.91,7.99,4.39,7.87,0,75,236
21,Female,Manager,9.38,6.65,3.57,10.0,1,43,162
43,Male,Student,1.31,7.91,7.13,2.85,1,41,124
53,Male,Manager,1.38,4.57,9.49,3.06,1,46,167
20,Male,Researcher,7.45,8.08,5.98,7.9,2,79,99
18,Male,Software Engineer,6.18,8.61,7.06,6.15,4,83,295
34,Female,Researcher,1.41,6.67,7.06,2.09,4,43,21
24,Female,Teacher,9.96,4.53,3.96,10.0,3,91,120
22,Female,Student,6.22,4.62,5.13,8.2,3,3,254
36,Other,Teacher,5.43,4.97,6.58,6.56,3,107,121
56,Female,Manager,5.03,4.93,7.07,6.08,0,81,269
51,Female,Teacher,7.31,8.72,6.06,10.0,4,16,159
52,Female,Manager,5.13,8.0,6.83,7.15,3,97,268
33,Female,Doctor,6.93,5.59,7.42,5.62,2,9,219
57,Male,Manager,5.4,8.08,7.25,7.7,2,29,107
56,Female,Designer,6.5,7.86,4.66,9.82,0,95,89
44,Male,Teacher,8.25,5.78,5.2,9.72,4,92,115
58,Female,Software Engineer,8.35,4.15,3.69,10.0,1,76,272
55,Female,Doctor,8.64,4.04,5.32,9.88,1,50,230
42,Male,Freelancer,2.83,5.63,7.94,3.53,4,72,260
43,Female,Student,1.55,4.23,10.0,1.3,1,115,96
31,Male,Manager,8.53,4.61,5.42,10.0,4,69,36
31,Male,Designer,1.38,5.27,8.06,2.29,2,19,266
31,Female,Doctor,2.92,4.9,10.0,3.13,0,22,46
42,Male,Teacher,5.74,4.72,7.45,6.02,2,58,37
53,Female,Freelancer,8.7,5.31,2.75,10.0,3,67,296
21,Male,Freelancer,9.07,7.68,4.16,10.0,3,10,289
32,Female,Doctor,6.65,6.22,6.9,7.08,0,96,155
49,Female,Software Engineer,9.7,7.32,3.19,10.0,0,83,260
35,Male,Software Engineer,7.57,8.64,4.81,8.76,0,87,247
31,Male,Software Engineer,5.75,4.01,6.65,6.99,2,111,101
18,Female,Designer,2.21,8.76,9.52,1.0,0,65,275
59,Male,Researcher,4.86,5.4,9.5,3.66,2,74,136
37,Male,Freelancer,8.4,5.44,5.73,10.0,3,103,261
27,Female,Doctor,3.55,7.15,9.6,3.17,1,19,287
27,Male,Researcher,6.2,5.8,7.98,6.63,1,32,240
41,Female,Doctor,9.85,4.4,5.48,9.83,2,1,89
51,Female,Freelancer,2.57,7.56,7.86,3.16,3,38,235
45,Male,Teacher,1.91,4.92,6.48,4.86,4,82,146
44,Male,Student,8.16,8.65,5.95,8.77,4,12,74
57,Male,Researcher,1.22,8.94,9.02,1.72,4,12,128
18,Female,Software Engineer,6.79,4.91,7.04,8.32,3,4,236
50,Male,Student,4.02,7.77,6.09,6.26,3,33,61
21,Male,Freelancer,7.51,8.96,6.66,7.81,0,37,206
24,Male,Freelancer,2.08,8.78,9.07,3.84,4,111,195
26,Male,Student,3.97,6.82,5.16,6.21,1,51,122
33,Female,Software Engineer,1.15,5.56,9.36,1.0,1,59,22
22,Male,Researcher,3.12,4.06,5.87,5.92,4,91,163
51,Male,Researcher,5.35,8.49,6.34,6.24,2,72,123
40,Male,Software Engineer,2.6,4.18,9.67,3.18,1,2,206
42,Male,Researcher,6.4,6.88,4.8,9.75,3,22,296
30,Male,Teacher,2.06,4.93,8.03,4.41,4,40,290
41,Male,Designer,7.71,5.21,6.02,10.0,1,48,250
28,Male,Software Engineer,9.29,4.12,3.48,10.0,0,74,231
34,Female,Student,4.47,4.18,6.62,7.67,0,54,57
54,Male,Researcher,5.75,5.75,7.25,6.33,3,91,62
30,Female,Researcher,5.4,8.39,6.34,7.23,2,113,273
44,Male,Freelancer,8.07,6.83,2.81,10.0,0,110,74
37,Female,Teacher,9.95,6.69,5.41,10.0,2,78,185
50,Male,Researcher,7.62,7.1,5.11,10.0,2,97,131
59,Female,Doctor,2.93,6.68,8.24,3.21,0,84,195
49,Female,Freelancer,7.26,5.52,5.4,9.32,1,57,151
25,Male,Teacher,6.54,8.4,6.7,5.91,2,39,226
46,Male,Software Engineer,2.89,6.38,7.29,3.48,1,72,265
57,Female,Freelancer,3.17,7.76,6.02,4.92,4,17,241
36,Female,Manager,6.88,8.56,4.31,10.0,4,78,131
23,Male,Software Engineer,8.27,4.02,4.13,10.0,2,55,274
56,Female,Designer,7.86,6.39,3.18,10.0,0,103,32
58,Male,Teacher,6.46,7.02,6.37,9.37,3,105,134
38,Male,Software Engineer,9.44,6.51,4.35,10.0,0,34,136
39,Male,Student,7.58,8.51,8.79,6.95,1,107,197
59,Male,Student,5.88,8.7,5.97,9.09,1,9,20
27,Male,Teacher,8.35,4.67,5.58,9.17,3,112,62
27,Male,Freelancer,3.61,5.51,8.26,3.02,2,6,121
46,Female,Designer,3.37,5.32,7.24,4.71,4,86,166
33,Female,Manager,9.74,6.48,5.67,10.0,2,39,111
18,Male,Teacher,9.55,5.91,3.06,10.0,3,55,265
34,Female,Designer,8.92,5.8,6.4,6.43,2,96,168
47,Male,Student,2.93,6.67,7.21,5.52,0,76,297
43,Male,Software Engineer,6.29,6.45,7.4,5.33,0,0,138
36,Female,Doctor,5.82,6.33,6.05,6.74,3,16,41
38,Female,Software Engineer,2.83,4.57,6.72,5.74,0,21,198
34,Female,Student,5.03,6.7,7.3,5.07,0,117,68
57,Male,Manager,5.19,4.29,5.84,5.3,4,22,27
38,Male,Freelancer,3.17,7.08,8.17,4.0,3,43,248
58,Female,Student,9.59,7.12,4.38,10.0,1,90,134
57,Male,Software Engineer,5.43,5.3,4.65,10.0,2,66,105
36,Male,Software Engineer,5.72,4.68,7.39,7.14,1,108,161
24,Female,Manager,6.39,7.99,3.37,10.0,1,20,217
34,Male,Manager,8.98,7.85,4.61,10.0,4,82,203
18,Male,Student,5.8,8.73,6.92,8.73,4,54,247
54,Male,Software Engineer,5.87,6.23,6.64,6.34,0,94,101
23,Male,Freelancer,3.16,5.58,7.33,4.01,1,49,276
43,Male,Doctor,6.43,5.51,4.08,10.0,3,17,193
19,Male,Researcher,4.43,4.9,6.35,6.69,2,98,84
49,Male,Doctor,6.82,5.75,6.28,7.25,0,101,242
22,Female,Teacher,3.71,4.64,7.8,5.24,3,118,269
54,Male,Doctor,7.44,8.36,7.11,8.12,0,26,139
48,Female,Student,6.57,5.73,6.82,7.35,3,116,46
29,Male,Student,5.27,6.74,5.72,8.12,0,34,97
52,Male,Teacher,1.87,4.33,8.27,2.33,2,94,78
47,Male,Freelancer,6.64,5.4,6.59,8.41,3,32,277
23,Male,Designer,8.73,5.12,2.87,10.0,0,83,38
32,Female,Freelancer,2.54,8.43,6.52,4.41,2,24,220
32,Male,Teacher,1.76,4.9,8.4,2.74,2,54,158
33,Female,Designer,1.36,7.98,7.18,3.35,2,83,136
37,Male,Designer,1.29,5.41,8.34,1.74,0,76,179
30,Female,Software Engineer,8.58,5.06,4.21,10.0,3,86,197
59,Female,Manager,7.55,4.05,5.81,9.18,4,91,86
48,Male,Doctor,2.82,5.46,8.66,3.99,4,59,176
51,Female,Freelancer,9.25,4.35,4.43,10.0,3,19,78
46,Female,Designer,2.22,5.81,8.03,3.28,2,20,50
20,Other,Researcher,4.37,4.26,6.27,6.94,0,37,148
26,Male,Software Engineer,5.07,4.32,6.66,6.93,1,55,198
28,Female,Teacher,1.68,5.77,8.74,1.88,1,66,73
28,Female,Researcher,4.13,6.24,9.0,2.38,2,85,234
42,Female,Teacher,1.92,5.66,6.26,2.76,3,106,90
39,Female,Researcher,8.11,4.12,5.8,10.0,0,53,121
59,Female,Freelancer,1.42,4.89,7.26,3.77,3,33,43
26,Other,Freelancer,1.15,8.7,7.42,2.33,2,9,30
37,Female,Designer,7.59,6.86,4.41,10.0,0,49,246
38,Male,Freelancer,8.03,8.27,3.05,10.0,4,16,178
27,Female,Software Engineer,5.46,4.26,6.51,7.54,3,82,193
39,Male,Student,3.86,4.04,7.01,5.2,3,59,267
46,Male,Freelancer,3.13,7.91,6.9,5.05,2,68,141
26,Other,Manager,2.05,5.92,8.32,2.57,3,68,32
22,Female,Manager,5.36,5.85,7.77,6.85,2,33,100
57,Female,Doctor,5.42,5.19,7.67,6.72,4,46,167
28,Female,Designer,5.1,4.8,4.71,6.93,2,32,161
18,Male,Student,8.0,8.14,6.34,9.41,2,14,208
59,Other,Researcher,1.9,4.31,7.76,3.43,0,110,44
18,Male,Doctor,7.03,6.49,6.74,7.73,3,57,248
56,Female,Researcher,4.61,5.8,7.43,5.43,2,1,221
22,Female,Student,3.17,5.38,9.2,2.22,2,55,217
39,Male,Manager,7.13,7.8,5.22,9.73,0,35,97
43,Male,Software Engineer,2.78,8.39,8.35,2.18,0,85,250
23,Male,Freelancer,3.08,4.97,5.74,8.05,3,5,63
49,Female,Designer,9.99,4.39,3.7,10.0,0,26,233
28,Male,Student,9.0,5.88,6.19,10.0,3,105,91
27,Male,Researcher,7.27,6.2,6.31,7.97,3,101,197
56,Female,Student,3.84,4.27,5.02,6.87,1,28,29
51,Female,Student,5.83,6.35,5.47,8.96,1,79,247
48,Male,Manager,2.14,8.76,7.27,4.02,2,98,53
29,Female,Designer,4.01,5.93,7.12,5.39,3,62,176
33,Male,Software Engineer,1.61,8.5,8.43,4.05,3,40,66
55,Male,Software Engineer,6.49,8.24,4.98,9.65,1,41,270
20,Male,Student,8.72,6.18,4.43,10.0,0,69,247
19,Female,Software Engineer,8.29,7.53,5.05,9.73,0,62,139
22,Male,Doctor,8.7,5.05,3.14,10.0,0,97,252
28,Male,Software Engineer,2.57,4.68,5.64,6.56,3,106,299
42,Male,Student,6.85,4.01,4.72,10.0,1,104,51
52,Female,Doctor,9.61,4.37,3.52,10.0,4,61,22
52,Female,Researcher,8.05,7.14,5.05,10.0,1,33,113
