age,gender,occupation,daily_screen_time_hours,sleep_duration_hours,stress_level,caffeine_intake_cups
47,Male,Researcher,4.87,6.68,5.58,3
44,Male,Manager,7.45,4.37,9.77,4
43,Male,Doctor,2.84,8.0,4.07,3
50,Female,Manager,5.28,8.28,5.93,0
43,Female,Doctor,7.43,6.96,10.0,2
43,Female,Researcher,8.0,8.89,10.0,1
53,Female,Software Engineer,3.23,6.78,4.5,1
57,Male,Designer,2.63,4.14,5.7,3
18,Female,Student,3.6,6.32,3.92,3
32,Female,Teacher,9.28,6.0,10.0,1
18,Male,Software Engineer,2.16,4.97,4.33,1
28,Male,Designer,9.58,6.67,10.0,1
19,Female,Student,9.95,6.27,9.39,2
18,Male,Software Engineer,8.05,4.86,9.27,2
48,Female,Student,7.84,6.53,10.0,4
33,Male,Manager,9.58,8.17,10.0,4
39,Female,Student,3.61,6.55,4.74,3
59,Female,Researcher,2.16,5.09,2.7,0
35,Female,Software Engineer,8.41,7.43,9.92,4
34,Female,Software Engineer,2.54,8.35,4.65,2
47,Female,Designer,1.41,5.73,1.26,2
27,Female,Software Engineer,2.77,4.36,1.91,3
52,Male,Freelancer,4.94,8.57,6.57,2
38,Male,Freelancer,5.46,7.41,5.68,1
33,Male,Manager,1.56,8.96,1.3,0
23,Male,Freelancer,4.99,7.47,5.1,0
20,Female,Designer,6.44,4.62,10.0,0
58,Female,Student,9.39,6.17,10.0,3
38,Male,Software Engineer,3.05,4.21,8.45,3
30,Male,Designer,2.9,5.71,6.81,1
35,Male,Designer,4.5,7.93,8.46,1
41,Male,Teacher,9.85,6.78,10.0,2
44,Male,Designer,4.03,6.29,4.54,2
21,Female,Designer,1.39,8.24,3.33,2
39,Female,Teacher,3.39,4.89,3.11,3
41,Female,Doctor,6.02,6.69,6.81,2
57,Male,Manager,4.71,7.24,9.07,4
27,Male,Software Engineer,7.97,8.63,10.0,3
19,Female,Researcher,6.47,4.82,9.07,0
57,Male,Teacher,6.04,7.53,9.58,2
23,Male,Freelancer,3.91,4.23,5.6,0
35,Male,Designer,5.97,6.84,10.0,3
34,Female,Designer,6.54,7.22,7.36,4
55,Female,Software Engineer,2.61,8.2,3.26,0
40,Female,Manager,7.62,5.62,10.0,3
47,Male,Freelancer,4.54,7.48,4.41,0
38,Female,Student,7.68,4.46,9.36,3
27,Female,Teacher,2.6,5.11,4.34,4
30,Male,Doctor,6.91,7.87,4.78,1
29,Other,Software Engineer,1.24,8.46,1.02,1
26,Female,Software Engineer,2.43,4.08,4.38,2
21,Female,Teacher,9.02,4.83,10.0,2
56,Female,Designer,5.15,5.05,5.73,0
41,Male,Designer,5.57,6.6,9.54,2
51,Female,Researcher,9.17,4.77,10.0,3
56,Male,Researcher,5.36,8.88,8.04,2
58,Female,Doctor,6.89,5.94,10.0,2
22,Female,Teacher,3.0,4.71,4.93,2
32,Female,Software Engineer,1.73,7.87,3.22,1
21,Male,Freelancer,4.18,6.81,4.91,3
56,Female,Teacher,8.19,8.57,10.0,3
25,Male,Student,5.02,8.68,7.07,4
41,Male,Researcher,2.51,8.28,1.0,1
45,Female,Software Engineer,5.91,6.82,8.5,3
44,Male,Doctor,3.37,5.11,5.52,1
18,Male,Doctor,9.52,6.14,10.0,3
51,Male,Researcher,6.2,6.41,10.0,1
34,Male,Software Engineer,9.85,8.88,10.0,3
54,Male,Designer,1.39,5.26,2.49,1
55,Female,Software Engineer,1.1,6.17,2.28,0
43,Female,Software Engineer,5.29,6.81,7.66,4
41,Male,Student,8.76,5.96,10.0,0
56,Male,Software Engineer,5.72,4.6,7.26,0
38,Male,Manager,8.89,8.45,9.6,1
47,Female,Freelancer,2.18,8.01,4.18,1
30,Male,Manager,7.29,5.28,10.0,1
54,Male,Teacher,6.94,6.24,6.75,1
20,Male,Teacher,5.9,7.68,7.43,4
49,Male,Freelancer,4.65,8.87,7.56,4
52,Female,Doctor,6.82,4.84,9.3,1
36,Male,Designer,5.95,7.19,7.67,4
31,Male,Doctor,3.45,8.09,5.21,2
39,Male,Student,1.94,4.13,5.87,3
34,Female,Software Engineer,4.48,8.05,7.64,3
21,Female,Freelancer,5.61,7.95,7.72,0
57,Male,Doctor,5.58,8.62,8.54,3
36,Male,Software Engineer,4.83,4.42,4.83,1
54,Female,Doctor,3.95,4.62,4.57,3
19,Male,Software Engineer,4.15,6.59,5.01,3
32,Other,Doctor,3.39,8.36,5.4,4
19,Male,Manager,6.22,8.37,6.33,2
28,Male,Manager,8.65,7.5,10.0,4
40,Female,Researcher,8.92,6.24,10.0,1
27,Female,Manager,9.94,5.16,10.0,4
20,Other,Freelancer,1.8,6.37,2.05,1
22,Female,Teacher,2.93,5.09,7.08,2
20,Male,Freelancer,7.57,7.87,7.76,0
55,Female,Freelancer,6.81,6.11,10.0,0
30,Female,Student,2.2,6.7,2.53,2
59,Female,Doctor,6.68,7.4,9.5,3
36,Male,Teacher,4.66,6.63,8.48,2
57,Male,Freelancer,9.61,7.78,10.0,1
52,Male,Freelancer,8.7,7.93,10.0,4
41,Female,Designer,1.66,5.21,4.03,2
41,Male,Doctor,1.81,5.49,6.2,4
34,Male,Software Engineer,4.75,4.3,6.6,1
57,Female,Student,1.08,4.45,1.18,3
27,Male,Teacher,1.85,8.15,2.35,1
19,Female,Teacher,9.39,5.07,10.0,4
40,Female,Student,8.13,8.17,10.0,4
23,Male,Researcher,7.05,8.93,9.19,2
19,Male,Doctor,8.47,5.21,8.93,4
38,Female,Software Engineer,3.25,6.3,6.4,3
52,Female,Designer,7.53,6.69,10.0,1
46,Female,Doctor,6.54,8.71,10.0,4
24,Male,Student,8.64,4.89,10.0,2
46,Male,Researcher,3.54,8.18,7.18,3
54,Female,Doctor,7.87,8.79,4.98,0
40,Male,Freelancer,8.67,6.77,10.0,1
50,Female,Doctor,5.94,4.76,5.16,3
25,Female,Researcher,4.72,5.67,3.46,1
29,Female,Student,9.54,8.8,10.0,0
27,Female,Researcher,2.52,4.84,7.32,1
32,Male,Researcher,1.33,6.44,4.32,0
41,Male,Student,2.61,4.95,4.7,0
43,Female,Researcher,7.15,8.52,8.88,4
59,Male,Designer,8.1,6.95,10.0,3
56,Female,Student,7.45,8.62,7.78,0
20,Other,Student,4.78,8.73,8.69,4
19,Female,Student,9.71,6.44,9.44,3
23,Female,Freelancer,5.0,8.69,6.44,0
38,Female,Freelancer,9.83,4.0,10.0,4
26,Male,Freelancer,9.26,4.96,10.0,2
27,Male,Teacher,4.66,7.67,5.01,2
53,Male,Student,2.45,6.63,4.75,1
20,Male,Student,1.81,8.95,2.69,2
58,Male,Student,5.78,7.92,5.44,4
41,Female,Designer,7.87,7.32,8.57,2
39,Female,Freelancer,2.58,8.56,2.57,3
31,Female,Doctor,3.86,5.69,7.24,4
59,Male,Freelancer,6.67,4.84,6.77,1
44,Male,Student,5.15,6.74,5.89,4
50,Female,Student,6.43,5.19,6.68,4
39,Female,Researcher,7.09,5.16,7.48,4
46,Female,Designer,4.43,5.53,6.23,2
36,Female,Doctor,8.07,7.38,9.52,4
36,Female,Designer,7.33,4.12,10.0,1
23,Female,Researcher,7.19,8.25,7.89,1
36,Male,Manager,2.35,7.06,1.0,2
30,Male,Software Engineer,5.27,5.52,7.18,1
43,Female,Software Engineer,6.19,4.57,7.25,2
39,Male,Software Engineer,3.04,7.95,3.21,0
38,Female,Student,7.83,6.18,10.0,3
53,Male,Designer,2.09,6.18,4.39,4
19,Male,Student,2.35,6.35,1.0,1
47,Male,Software Engineer,4.72,6.07,5.69,1
44,Male,Doctor,2.22,6.57,4.8,0
24,Female,Doctor,1.1,7.15,2.58,4
37,Male,Manager,4.7,6.16,6.2,2
48,Female,Designer,6.84,8.86,7.78,0
40,Male,Manager,5.46,5.99,5.49,4
30,Male,Freelancer,1.47,5.07,1.0,4
34,Male,Doctor,3.09,8.9,6.58,2
21,Female,Software Engineer,5.72,5.48,9.21,0
31,Male,Manager,7.64,7.1,8.76,0
37,Female,Manager,8.15,8.14,10.0,3
30,Male,Manager,5.67,4.02,9.52,2
20,Male,Designer,6.82,5.41,10.0,3
43,Female,Researcher,9.13,6.66,10.0,4
43,Female,Freelancer,1.59,6.28,1.0,3
35,Female,Designer,1.89,4.36,3.07,2
49,Male,Software Engineer,5.12,6.24,3.83,4
31,Male,Software Engineer,6.49,4.53,9.61,0
20,Female,Software Engineer,1.04,5.25,2.27,3
18,Female,Manager,5.07,7.74,5.33,0
43,Male,Researcher,2.55,4.89,4.69,0
41,Female,Software Engineer,6.81,7.33,8.39,2
52,Male,Freelancer,3.41,8.86,6.43,3
31,Female,Designer,9.12,5.23,10.0,1
20,Male,Doctor,1.57,5.3,1.11,0
30,Male,Software Engineer,8.28,8.77,10.0,2
31,Male,Teacher,4.53,7.33,8.32,1
38,Male,Designer,8.71,7.85,8.85,4
43,Other,Student,8.34,7.96,10.0,1
20,Female,Doctor,3.15,7.65,3.87,2
57,Female,Designer,1.46,8.88,4.21,4
21,Male,Software Engineer,7.26,5.37,8.94,0
53,Female,Manager,2.84,6.59,4.66,4
18,Male,Freelancer,9.37,7.32,10.0,3
57,Female,Teacher,1.61,7.54,3.7,0
50,Male,Student,3.92,4.96,4.01,0
24,Male,Doctor,1.11,8.38,5.92,4
28,Other,Software Engineer,3.85,8.07,3.51,1
44,Male,Designer,5.87,5.32,9.13,3
31,Female,Researcher,6.89,6.72,7.88,3
39,Male,Designer,7.54,5.47,10.0,2
33,Female,Doctor,8.5,5.83,10.0,0
29,Female,Teacher,2.0,6.67,1.92,2
27,Female,Manager,7.86,6.7,10.0,2
41,Female,Freelancer,3.51,6.66,6.05,2
35,Male,Software Engineer,2.24,6.72,3.83,3
39,Male,Doctor,3.39,7.18,3.48,2
26,Male,Doctor,8.72,4.08,10.0,4
34,Female,Designer,6.65,4.7,7.81,3
55,Female,Researcher,6.38,6.35,9.24,4
57,Male,Doctor,6.26,7.54,8.61,3
30,Female,Student,4.68,6.55,6.59,0
54,Female,Student,4.75,7.14,5.65,2
23,Male,Software Engineer,2.33,8.85,2.08,2
38,Female,Doctor,3.99,7.65,3.23,0
53,Female,Designer,5.61,8.7,5.29,0
24,Male,Manager,6.45,4.1,10.0,1
53,Male,Software Engineer,1.64,6.24,1.37,2
42,Male,Teacher,4.0,5.77,4.57,1
28,Female,Designer,4.05,7.53,6.07,3
31,Male,Teacher,5.64,8.65,5.7,4
46,Female,Software Engineer,7.39,4.2,8.89,3
27,Male,Researcher,6.72,4.29,9.15,0
22,Female,Student,6.14,7.36,8.54,1
25,Female,Designer,3.62,5.73,3.02,4
22,Female,Manager,8.55,5.02,10.0,2
41,Male,Designer,8.07,8.77,9.18,1
57,Male,Software Engineer,2.65,4.07,2.19,0
43,Male,Designer,6.9,5.37,10.0,0
23,Male,Designer,9.16,5.66,10.0,1
33,Male,Researcher,4.92,7.91,7.22,1
53,Other,Software Engineer,9.32,6.81,10.0,0
29,Female,Freelancer,1.2,5.64,1.0,4
28,Male,Doctor,5.65,4.85,5.19,3
20,Female,Software Engineer,3.31,5.09,3.64,0
54,Male,Designer,3.36,4.19,2.11,3
23,Male,Manager,8.9,8.18,10.0,3
36,Female,Manager,3.8,4.59,9.45,4
35,Other,Researcher,1.21,8.12,1.04,1
33,Male,Software Engineer,5.86,4.7,9.83,1
40,Female,Designer,9.74,8.53,10.0,1
54,Female,Teacher,1.71,7.39,3.2,0
26,Male,Teacher,3.58,5.76,7.84,2
20,Male,Student,5.23,5.96,7.54,2
25,Female,Freelancer,8.47,5.42,9.08,2
55,Female,Researcher,3.42,5.06,3.99,4
21,Male,Software Engineer,4.09,8.56,7.69,4
29,Male,Software Engineer,4.46,4.92,8.33,2
48,Female,Teacher,4.42,4.88,5.12,1
42,Female,Teacher,2.8,5.8,5.07,1
33,Female,Teacher,9.24,8.92,9.51,2
59,Male,Researcher,8.14,6.32,10.0,1
31,Female,Manager,9.78,5.78,10.0,2
30,Female,Manager,4.34,8.99,6.27,0
58,Female,Student,1.41,7.7,3.28,3
24,Female,Student,2.04,8.72,5.25,3
29,Female,Doctor,4.22,5.24,6.7,3
54,Female,Manager,9.2,7.77,10.0,2
21,Female,Software Engineer,9.83,8.45,10.0,0
19,Female,Student,8.4,6.65,10.0,4
52,Female,Designer,3.15,6.12,3.54,3
20,Female,Software Engineer,6.94,5.48,9.15,1
21,Female,Doctor,6.37,6.84,10.0,2
55,Male,Teacher,8.41,4.96,9.18,2
29,Male,Doctor,5.59,6.16,5.98,4
36,Male,Software Engineer,3.86,7.41,4.16,1
27,Male,Teacher,1.17,7.26,1.2,0
18,Male,Doctor,8.16,7.5,10.0,3
34,Female,Doctor,5.77,6.93,8.1,0
33,Male,Software Engineer,5.81,4.01,7.55,1
26,Male,Student,9.61,4.13,10.0,1
26,Female,Researcher,5.38,6.9,6.58,2
26,Male,Researcher,3.84,8.83,10.0,0
29,Female,Designer,4.06,4.97,3.33,4
58,Male,Doctor,1.11,7.59,2.76,1
32,Male,Researcher,2.1,6.17,1.44,2
19,Female,Designer,1.39,4.7,2.85,3
28,Female,Manager,3.19,4.17,4.43,4
28,Female,Manager,1.58,7.57,3.66,4
25,Male,Software Engineer,3.98,4.72,6.41,2
49,Male,Freelancer,2.14,5.49,2.31,4
23,Female,Software Engineer,9.26,6.01,10.0,4
37,Male,Freelancer,9.45,7.53,10.0,2
56,Male,Freelancer,6.43,5.94,10.0,2
52,Male,Freelancer,8.25,5.93,10.0,1
25,Female,Student,7.09,7.97,8.03,2
51,Female,Freelancer,8.3,4.03,9.64,3
36,Male,Teacher,6.76,7.77,6.99,0
24,Male,Designer,4.87,6.61,5.02,2
48,Female,Researcher,8.86,6.71,10.0,1
35,Male,Doctor,4.94,5.73,6.76,3
57,Female,Teacher,4.57,4.46,5.77,0
31,Female,Manager,6.62,4.45,9.01,2
56,Female,Researcher,9.44,5.7,10.0,1
53,Male,Manager,4.98,7.6,7.77,0
34,Female,Designer,6.17,8.46,6.51,0
54,Male,Researcher,5.43,8.06,8.26,1
26,Male,Designer,9.19,7.99,10.0,0
37,Male,Freelancer,7.09,4.03,7.68,4
45,Male,Researcher,4.78,4.96,5.41,3
37,Male,Teacher,6.46,8.73,10.0,4
58,Female,Teacher,2.4,8.35,2.26,0
53,Male,Student,4.08,4.63,4.59,2
44,Female,Doctor,7.63,7.18,8.15,1
25,Male,Doctor,6.06,6.17,6.67,1
49,Male,Doctor,3.83,4.04,4.94,3
18,Male,Freelancer,4.26,8.0,5.22,1
34,Female,Researcher,8.29,8.72,10.0,1
26,Female,Manager,5.87,8.6,10.0,3
37,Female,Manager,3.15,5.92,2.89,4
49,Female,Teacher,3.67,7.94,4.33,4
19,Female,Student,5.21,6.49,9.54,0
49,Male,Software Engineer,7.87,8.9,5.48,1
26,Female,Student,9.98,8.82,10.0,0
47,Female,Researcher,2.67,7.87,3.8,0
37,Male,Manager,7.79,6.36,8.41,0
55,Male,Freelancer,6.55,8.51,8.12,3
18,Female,Teacher,5.78,5.12,5.41,2
22,Female,Student,9.7,5.07,10.0,4
52,Female,Teacher,3.9,6.79,6.56,3
53,Male,Designer,2.59,8.1,4.51,2
18,Female,Designer,8.9,4.31,9.73,0
31,Male,Software Engineer,1.62,7.92,1.72,3
26,Male,Manager,8.35,8.75,10.0,2
47,Male,Freelancer,6.3,6.73,6.96,4
41,Male,Designer,2.48,5.07,3.4,2
21,Female,Software Engineer,3.05,7.16,3.36,3
31,Female,Doctor,2.4,4.98,4.37,4
42,Female,Teacher,7.47,5.95,8.47,4
21,Female,Freelancer,2.33,7.5,4.62,1
42,Female,Doctor,7.13,5.91,10.0,2
27,Female,Doctor,2.15,6.42,3.47,2
52,Male,Researcher,8.22,6.73,10.0,2
24,Female,Software Engineer,9.28,5.7,9.53,0
59,Male,Researcher,6.03,4.38,8.83,4
30,Male,Teacher,9.7,6.55,10.0,2
21,Male,Software Engineer,4.51,6.44,5.88,3
53,Male,Student,3.2,6.13,7.85,3
31,Male,Doctor,2.6,4.92,6.62,1
35,Female,Teacher,5.31,4.26,4.84,4
25,Male,Doctor,2.18,8.13,5.32,0
49,Male,Student,8.88,6.66,10.0,1
44,Female,Manager,8.06,8.9,10.0,2
59,Male,Student,6.06,8.89,8.63,4
54,Female,Manager,7.49,6.9,10.0,0
40,Female,Teacher,1.45,6.45,2.2,4
24,Male,Teacher,2.83,4.93,2.17,2
29,Female,Freelancer,6.59,5.9,10.0,1
42,Male,Student,5.3,7.93,6.19,2
20,Female,Researcher,6.44,8.82,7.77,3
43,Female,Doctor,1.8,7.0,1.98,1
21,Male,Designer,6.87,7.08,9.88,3
59,Male,Doctor,8.23,8.71,10.0,2
53,Female,Designer,5.92,4.63,8.64,1
32,Male,Researcher,4.22,7.06,7.23,2
49,Male,Software Engineer,2.57,6.93,5.78,4
46,Other,Teacher,3.39,5.03,3.89,4
27,Male,Researcher,5.7,7.87,7.32,0
38,Female,Student,3.3,4.6,4.42,2
33,Male,Software Engineer,8.0,4.32,10.0,3
36,Female,Researcher,2.19,6.43,1.0,0
46,Male,Doctor,5.65,5.5,8.0,1
35,Male,Designer,5.46,6.18,6.06,3
33,Female,Manager,2.25,4.56,3.34,4
18,Female,Teacher,9.95,6.26,10.0,3
19,Female,Designer,8.41,6.2,9.77,3
32,Male,Doctor,4.48,8.83,6.51,0
56,Female,Freelancer,7.16,7.61,9.96,2
45,Female,Doctor,7.45,8.6,8.4,4
18,Other,Student,6.86,7.91,9.41,1
22,Female,Software Engineer,4.89,7.94,6.29,1
59,Female,Teacher,8.97,8.33,10.0,4
39,Female,Student,7.94,5.28,10.0,1
53,Female,Designer,5.88,6.13,6.42,3
30,Female,Freelancer,1.02,8.38,3.1,1
18,Male,Software Engineer,3.01,4.33,5.0,3
33,Male,Researcher,5.58,4.28,10.0,4
58,Male,Teacher,9.09,7.24,10.0,4
39,Other,Designer,6.66,8.55,7.78,0
49,Male,Teacher,4.76,7.97,8.81,1
33,Male,Teacher,1.43,8.0,3.05,0
32,Male,Manager,6.38,5.8,8.92,3
59,Female,Manager,4.16,6.96,5.2,1
29,Female,Researcher,5.84,7.86,6.91,0
18,Female,Freelancer,7.9,7.97,8.31,4
34,Male,Software Engineer,8.23,6.9,10.0,3
58,Female,Manager,8.78,8.0,10.0,3
45,Male,Designer,6.72,4.13,9.58,1
24,Other,Manager,9.15,8.71,10.0,1
26,Male,Freelancer,7.22,8.35,8.96,4
39,Female,Freelancer,8.06,4.26,10.0,2
43,Male,Student,7.17,6.1,8.09,1
29,Female,Student,8.85,8.6,10.0,2
24,Male,Student,3.01,6.56,5.67,1
32,Male,Freelancer,7.84,4.46,10.0,3
55,Female,Teacher,2.05,8.83,3.32,2
38,Male,Doctor,1.83,5.79,1.0,0
31,Female,Software Engineer,5.42,6.58,5.55,1
19,Female,Student,3.7,7.16,4.61,3
25,Female,Software Engineer,6.07,8.16,7.97,0
23,Male,Manager,7.1,8.37,6.22,1
54,Female,Researcher,3.04,7.27,4.11,1
54,Female,Teacher,7.3,8.74,10.0,2
50,Male,Software Engineer,9.96,5.1,10.0,2
58,Male,Student,7.84,8.52,8.65,2
23,Male,Student,2.56,4.95,3.85,3
43,Male,Freelancer,6.7,8.47,9.34,4
56,Female,Teacher,1.09,5.08,1.48,2
58,Female,Teacher,5.23,7.6,7.11,0
54,Female,Designer,5.8,8.08,6.62,2
31,Female,Teacher,9.75,5.95,10.0,3
54,Male,Doctor,7.63,4.57,10.0,0
25,Male,Doctor,7.35,5.81,10.0,3
56,Female,Student,5.79,4.31,7.53,2
30,Female,Researcher,5.62,7.3,10.0,4
30,Female,Manager,9.93,7.49,10.0,0
57,Male,Teacher,1.19,5.34,3.61,1
45,Female,Doctor,3.73,7.26,6.73,0
35,Male,Freelancer,2.2,4.29,4.02,3
36,Male,Doctor,3.83,4.16,5.26,2
55,Female,Freelancer,5.17,6.04,9.31,4
49,Male,Designer,4.08,6.42,3.65,0
39,Female,Manager,9.66,4.09,10.0,0
19,Male,Freelancer,7.13,6.95,10.0,0
30,Female,Manager,7.55,8.16,10.0,1
40,Female,Teacher,7.68,6.05,9.99,2
42,Male,Designer,9.09,7.74,10.0,4
45,Female,Manager,7.91,4.76,8.04,0
28,Female,Researcher,1.15,6.65,2.36,3
50,Female,Manager,3.35,7.95,4.97,3
41,Male,Freelancer,9.9,7.41,10.0,3
19,Male,Software Engineer,6.87,7.9,8.75,1
47,Male,Designer,1.61,7.61,2.67,4
34,Female,Manager,5.2,4.61,7.28,3
57,Male,Software Engineer,9.83,4.51,10.0,1
51,Male,Software Engineer,9.94,8.88,10.0,4
55,Male,Researcher,4.89,6.41,5.01,0
39,Male,Manager,9.04,7.66,10.0,4
22,Female,Freelancer,6.33,7.41,10.0,4
57,Male,Teacher,5.58,4.22,10.0,4
33,Male,Software Engineer,4.71,6.48,7.86,4
30,Male,Software Engineer,9.03,6.61,9.57,4
43,Female,Researcher,6.59,8.04,8.16,4
48,Female,Designer,4.0,8.81,4.75,0
56,Female,Teacher,5.43,5.45,9.03,3
40,Male,Researcher,5.0,4.29,7.19,1
29,Male,Freelancer,5.06,6.38,5.41,4
31,Male,Teacher,3.8,4.15,5.08,0
35,Female,Software Engineer,6.7,5.93,10.0,0
44,Female,Freelancer,1.47,5.37,3.01,0
45,Female,Designer,8.98,5.21,10.0,1
35,Female,Designer,4.74,4.01,8.04,1
33,Male,Designer,8.21,5.25,8.03,3
33,Male,Researcher,7.57,5.6,8.57,2
30,Male,Designer,5.25,8.56,6.8,3
46,Male,Student,2.79,4.44,4.73,4
26,Female,Freelancer,6.06,7.83,7.54,4
43,Female,Researcher,9.53,7.62,10.0,1
45,Male,Manager,2.67,5.63,4.43,3
58,Female,Researcher,3.3,8.53,5.36,0
30,Female,Researcher,9.94,7.28,10.0,0
53,Other,Software Engineer,9.03,4.48,10.0,3
26,Female,Software Engineer,5.95,5.02,5.48,4
31,Female,Software Engineer,7.25,6.01,7.3,0
29,Male,Teacher,4.99,8.84,7.55,4
49,Female,Freelancer,4.64,5.32,7.05,3
55,Male,Teacher,4.99,6.14,8.22,0
20,Female,Designer,4.73,6.8,6.49,4
33,Male,Manager,7.08,5.78,9.66,2
37,Male,Freelancer,3.97,7.5,5.54,0
49,Male,Teacher,2.54,7.3,4.83,1
40,Male,Doctor,7.36,4.3,10.0,2
34,Male,Freelancer,1.28,6.14,2.21,3
33,Other,Software Engineer,7.47,7.91,8.7,4
55,Male,Software Engineer,3.37,7.2,6.58,0
25,Female,Student,2.71,6.3,4.92,1
36,Male,Student,4.41,7.65,5.58,0
47,Male,Doctor,2.06,7.35,5.18,2
51,Male,Student,4.46,8.19,8.46,4
31,Male,Manager,1.92,4.25,2.82,4
39,Male,Designer,5.35,6.68,8.13,1
34,Male,Designer,2.59,7.3,3.59,4
32,Male,Freelancer,2.17,7.38,2.22,1
49,Female,Software Engineer,6.21,8.61,10.0,2
30,Male,Researcher,6.63,6.06,7.53,1
38,Female,Designer,1.05,7.98,1.0,3
57,Other,Student,4.49,7.93,4.68,3
50,Female,Doctor,1.7,5.34,3.14,4
44,Female,Researcher,7.65,5.34,10.0,1
52,Male,Manager,7.13,8.71,10.0,1
33,Female,Researcher,1.45,5.62,1.37,0
45,Male,Designer,9.47,6.07,10.0,1
51,Male,Software Engineer,9.64,7.02,10.0,0
18,Female,Software Engineer,4.01,5.58,4.94,2
58,Female,Researcher,2.18,7.31,3.75,0
48,Female,Manager,2.03,5.45,6.52,4
53,Male,Student,8.57,6.64,10.0,3
50,Male,Designer,5.13,6.8,6.76,4
50,Female,Student,1.09,8.0,3.72,0
56,Female,Software Engineer,9.33,8.3,10.0,0
35,Male,Doctor,6.33,7.41,7.08,0
40,Male,Designer,7.21,5.35,10.0,4
40,Female,Freelancer,8.41,6.32,10.0,1
32,Female,Doctor,8.37,6.81,10.0,2
43,Male,Manager,1.68,5.49,3.13,4
47,Female,Designer,6.17,8.7,8.87,0
42,Female,Software Engineer,7.27,4.54,10.0,1
33,Female,Designer,1.77,8.17,3.8,4
56,Female,Software Engineer,3.0,6.13,1.81,4
31,Male,Teacher,4.56,8.73,8.32,4
34,Female,Software Engineer,8.98,6.66,10.0,0
29,Male,Software Engineer,8.66,7.65,10.0,1
46,Female,Manager,8.04,7.67,7.46,4
49,Female,Designer,9.91,7.49,10.0,3
41,Female,Doctor,3.18,4.25,4.68,2
30,Male,Software Engineer,5.21,7.11,8.74,4
37,Female,Researcher,5.02,8.47,6.83,0
32,Female,Designer,7.11,8.22,7.8,1
21,Female,Software Engineer,8.65,8.57,9.04,2
51,Male,Student,5.43,6.22,7.78,3
45,Male,Researcher,5.42,6.27,8.83,0
19,Female,Student,6.47,8.04,9.33,3
47,Male,Student,7.68,5.52,10.0,2
43,Female,Researcher,2.81,7.83,2.5,0
43,Male,Student,9.66,6.52,10.0,4
37,Female,Doctor,1.83,5.32,4.1,4
59,Male,Researcher,1.21,7.22,1.13,1
45,Male,Manager,4.23,5.48,6.5,3
37,Male,Software Engineer,7.31,7.36,8.66,1
28,Female,Student,9.8,6.85,10.0,0
27,Female,Designer,9.39,7.61,10.0,0
40,Female,Student,7.2,7.0,7.74,3
54,Female,Teacher,4.93,7.79,8.08,0
58,Male,Teacher,6.36,8.98,8.26,3
36,Other,Manager,9.72,6.34,10.0,4
35,Female,Doctor,3.39,6.99,3.49,0
44,Male,Freelancer,5.3,4.51,6.93,2
23,Female,Teacher,7.24,8.75,10.0,3
27,Female,Researcher,1.09,6.98,1.0,3
19,Female,Designer,4.43,4.51,6.63,0
41,Female,Student,6.11,6.0,7.63,3
55,Female,Teacher,9.11,4.41,10.0,1
45,Female,Teacher,9.93,6.49,10.0,2
45,Female,Doctor,6.01,5.39,6.55,1
56,Male,Researcher,9.5,5.7,10.0,2
19,Female,Teacher,1.89,4.35,3.8,4
22,Male,Researcher,7.31,7.81,8.36,4
28,Female,Student,4.6,8.21,4.41,0
27,Female,Manager,7.76,4.7,10.0,3
19,Male,Freelancer,8.81,7.75,10.0,2
32,Male,Manager,1.48,4.64,3.08,4
56,Female,Researcher,9.42,4.43,10.0,0
58,Male,Manager,1.61,4.57,3.08,4
54,Male,Freelancer,7.78,4.16,10.0,2
24,Female,Researcher,1.62,5.88,2.82,3
37,Other,Software Engineer,8.76,8.76,9.78,2
51,Female,Student,2.84,8.5,6.1,1
52,Female,Teacher,4.91,5.66,5.2,4
51,Female,Teacher,9.39,7.97,10.0,4
39,Male,Freelancer,8.13,8.12,9.07,2
48,Female,Teacher,8.07,4.76,8.37,2
40,Female,Doctor,7.87,5.15,10.0,4
36,Other,Designer,6.12,7.45,6.35,0
21,Other,Student,9.56,5.32,10.0,2
41,Male,Manager,8.48,8.69,10.0,2
37,Other,Teacher,4.96,5.15,7.05,0
56,Female,Freelancer,7.68,8.0,10.0,1
45,Female,Software Engineer,9.98,7.79,10.0,0
56,Male,Doctor,8.84,6.52,10.0,2
34,Female,Designer,1.01,5.32,3.3,3
36,Male,Teacher,7.64,4.17,8.04,4
52,Female,Manager,9.08,8.14,10.0,2
49,Male,Student,3.95,5.89,6.3,2
56,Female,Software Engineer,9.8,5.7,10.0,3
52,Female,Manager,4.61,4.22,3.92,3
47,Male,Doctor,4.79,4.76,6.14,1
34,Female,Student,2.45,5.84,4.9,0
59,Male,Freelancer,1.87,7.45,3.35,4
46,Female,Student,5.83,5.04,9.41,3
23,Female,Doctor,6.42,4.82,9.09,0
34,Male,Freelancer,4.3,5.31,4.95,1
34,Female,Student,6.46,5.42,10.0,3
31,Female,Researcher,4.55,6.05,6.64,0
41,Male,Freelancer,8.81,5.8,10.0,1
54,Female,Freelancer,9.58,4.37,10.0,4
57,Female,Software Engineer,6.34,7.09,10.0,0
56,Male,Software Engineer,8.58,4.65,10.0,0
49,Female,Researcher,8.68,8.34,10.0,3
